SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5
46.8856,1.48207,14.9609,11.5261,12.9682,9.77368,0.190266,0.110154,1.93271,0.170238
47.156,1.42199,14.6405,11.3759,13.0082,10.1442,0.180252,0.0901262,1.81254,0.170238
48.2828,1.50195,14.6791,11.2046,12.6064,9.33213,0.180234,0.10013,1.95254,0.160208
47.3911,1.90285,14.3816,11.8177,11.5173,10.1352,0.18027,0.170255,2.10315,0.400601
47.9323,1.93251,15.1397,12.2659,11.0744,8.97166,0.190247,0.160208,1.94253,0.390508
47.3415,1.95254,14.3987,11.9555,11.6451,9.86282,0.180234,0.170221,2.09272,0.400521
47.6615,1.9329,14.652,12.3385,11.2469,9.47421,0.190285,0.150225,1.97296,0.380571
46.9911,1.9225,14.5589,12.0957,11.9155,9.75268,0.190247,0.160208,2.01262,0.400521
49.0235,2.003,14.4216,12.2984,10.1652,9.82474,0.190285,0.240361,1.41212,0.420631
47.2809,1.87281,14.7722,11.6274,11.7677,9.92489,0.18027,0.14021,2.03305,0.400601
47.857,1.74244,14.3601,11.9567,11.5862,9.65351,0.180252,0.160224,2.08292,0.420589
48.1478,1.89227,14.7978,12.0445,11.4237,8.96075,0.180216,0.170204,1.97237,0.410493
48.3829,1.86242,14.1184,11.9756,11.1845,9.7727,0.180234,0.140182,2.01262,0.370482
48.3926,2.05308,15.4532,12.8092,9.58438,9.61442,0.2003,0.18027,1.41212,0.300451
47.4311,2.10315,15.0025,12.8393,10.6159,9.42414,0.190285,0.150225,1.86279,0.380571
47.8971,1.84258,14.3601,11.8165,11.9167,9.55337,0.190266,0.180252,1.95273,0.290407
47.1207,2.01302,14.3816,11.9279,12.6289,9.34402,0.2003,0.18027,1.91287,0.290436
47.3415,1.87243,14.2485,12.4262,11.9355,9.59247,0.20026,0.180234,1.90247,0.300391
48.2973,1.94311,14.5733,12.1194,11.5885,9.13462,0.190304,0.190304,1.66266,0.300481
48.6281,1.86261,14.3501,13.2185,9.55337,10.2043,0.210294,0.15021,1.56219,0.260365
47.6014,1.92288,14.3115,11.968,11.6675,9.67451,0.18027,0.190285,2.06309,0.420631
47.1407,1.91287,14.5518,12.2984,11.5774,9.58438,0.190285,0.18027,2.14321,0.420631
48.3877,1.84258,14.1398,11.6563,11.5662,9.84378,0.190266,0.190266,1.92269,0.260365
48.5231,1.65215,15.6704,10.2533,13.3373,8.07049,0.170221,0.130169,1.9225,0.270351
49.985,1.8424,14.639,11.1044,12.1658,7.86022,0.180234,0.20026,1.71223,0.310404
47.5218,1.62211,14.9695,10.764,13.3574,9.26204,0.180234,0.170221,1.87243,0.280364
49.2392,1.61161,15.2553,10.04,14.1842,7.16717,0.16016,0.19019,1.87187,0.28028
47.516,1.68269,14.2428,11.2179,12.2296,10.617,0.170272,0.170272,1.8129,0.340545
48.6032,1.76229,14.579,10.744,13.4174,8.30079,0.170221,0.20026,1.88245,0.340443
48.6378,1.98317,13.6218,11.869,13.5717,7.46194,0.190304,0.220353,2.03325,0.410657
48.348,1.94233,15.3484,11.3436,12.5851,7.6692,0.190228,0.20024,2.0024,0.370445
47.6424,1.68185,15.4069,11.2724,11.4326,10.2112,0.180198,0.170187,1.69186,0.310341
47.6515,1.78267,15.333,11.0966,12.5889,9.07361,0.170255,0.16024,1.82273,0.320481
47.2614,1.6922,15.3299,10.9743,12.6264,9.49234,0.170221,0.170221,1.95254,0.33043
48.5628,1.74261,15.9539,10.8963,11.6074,8.89334,0.18027,0.18027,1.67251,0.310466
46.7261,1.54185,15.2583,11.2235,11.684,11.0733,0.180216,0.160192,1.84221,0.310372
47.877,1.59223,15.742,11.0855,11.1957,10.2043,0.170238,0.170238,1.68236,0.280393
49.0538,1.89246,15.35,11.4349,11.7653,8.0004,0.190247,0.180234,1.7723,0.360469
48.8887,1.76211,15.6187,11.2936,11.1033,8.97076,0.180216,0.180216,1.68202,0.320384
48.7434,1.78232,14.7692,11.2146,11.8053,8.83148,0.170221,0.210273,2.10273,0.370482
46.891,1.65215,15.6604,11.0444,12.6364,9.42225,0.170221,0.160208,2.02263,0.340443
48.6332,1.68219,15.5402,10.4336,13.1771,7.84019,0.170221,0.180234,2.01262,0.33043
47.9375,1.74209,15.2683,10.853,13.3861,8.18983,0.170204,0.170204,1.95234,0.330396
47.8474,1.5819,15.0781,10.833,12.485,9.69163,0.170204,0.15018,1.85222,0.310372
48.3929,1.542,14.7992,10.4736,12.6064,9.42225,0.170221,0.170221,2.11275,0.310404
47.837,1.72241,15.7721,11.0154,12.147,8.7823,0.170238,0.180252,2.03285,0.340477
47.9123,1.9225,15.5803,10.9843,12.5463,8.25073,0.170221,0.160208,2.10273,0.370482
48.193,1.60176,15.5471,9.98098,13.9153,8.33917,0.170187,0.190209,1.84203,0.220242
47.8574,1.54185,15.3484,10.3424,12.7453,9.59151,0.160192,0.170204,1.93232,0.310372
48.348,1.39167,14.978,10.1322,12.4049,10.2623,0.160192,0.15018,1.89227,0.280336
48.443,1.68219,15.1197,10.4536,13.3874,8.14058,0.170221,0.180234,2.09272,0.33043
48.3128,1.55202,15.0796,10.5137,12.5363,9.45229,0.170221,0.190247,1.97256,0.220286
48.3477,1.92269,14.6906,11.1256,13.2986,7.68075,0.180252,0.190266,2.19307,0.370519
47.9724,1.62211,15.7104,10.5537,12.6364,8.79143,0.170221,0.180234,2.04266,0.320417
47.4907,2.31393,14.5848,12.962,11.3894,8.38425,0.200341,0.210358,2.12361,0.340579
48.1823,2.29344,14.2313,12.7591,11.4071,8.31247,0.2003,0.2003,2.06309,0.350526
47.9119,2.10315,14.3215,12.8192,11.2469,8.68302,0.2003,0.210315,2.17326,0.330496
48.2876,2.22311,14.2299,12.6177,11.446,8.42179,0.20028,0.20028,2.04286,0.330463
47.5213,2.25338,14.0911,12.9995,11.6174,8.59289,0.2003,0.2003,2.17326,0.350526
48.0268,2.19351,14.2728,12.53,11.248,8.78405,0.200321,0.190304,2.21354,0.340545
49.3742,0.690898,15.0195,10.3635,11.9555,10.744,0.170221,0.0600781,1.56203,0.0600781
48.9937,0.740963,15.1497,10.1031,12.8968,10.0731,0.170221,0.0600781,1.73225,0.0801041
49.2941,0.670872,14.3987,9.99299,12.6565,11.0544,0.160208,0.0500651,1.65215,0.0700911
49.1839,0.680885,14.5189,9.86282,12.9769,10.764,0.160208,0.0500651,1.73225,0.0700911
49.5094,0.720865,14.5675,9.63156,13.326,10.1822,0.160192,0.0600721,1.76211,0.0800961
50.4606,0.700841,15.2383,9.34121,12.8154,9.47137,0.15018,0.0500601,1.69203,0.0800961
47.655,1.63773,14.8903,9.49272,11.9263,11.0622,0.170806,0.43204,2.08987,0.210996
48.3449,1.73058,14.7656,10.0807,11.3753,10.4138,0.172046,0.667943,2.22648,0.242888
47.4705,2.09725,15.5076,11.9759,10.8694,8.74191,0.181493,0.594894,2.58123,0.221825
47.3582,2.05249,15.2226,11.5517,10.9466,9.56823,0.181102,0.623796,2.47506,0.231408
47.1164,1.99461,14.3691,10.2327,11.3822,10.4692,0.168698,0.496171,2.09384,0.258009
48.9437,0.793023,15.9621,9.7886,13.217,9.54677,0.172838,0.0813356,1.42337,0.0711687
50.5592,0.522679,13.8711,7.38925,13.1675,13.1675,0.160824,0.0351803,1.11572,0.0110567
49.5735,1.78114,13.9307,12.714,11.9406,7.02507,0.218912,0.199011,2.44783,0.169159
46.743,0.524522,11.8017,9.43929,10.6922,19.1652,0.161391,0.121043,1.21043,0.141217
49.7941,0.687931,14.8714,9.28416,13.7586,9.6108,0.182099,0.0202333,1.74006,0.0505832
47.9642,1.41666,14.6726,10.4709,12.0416,11.2321,0.172024,0.151785,1.72024,0.157857
48.0751,0.804605,16.0921,10.2262,12.6725,10.0576,0.150863,0.0502878,1.79025,0.0804605
46.5776,2.01341,15.3498,12.1077,10.2664,9.62849,0.199348,0.488401,3.11979,0.249184
46.8562,2.1535,14.6238,11.9868,10.6173,10.1165,0.19031,0.410668,2.81458,0.230375
48.5475,1.45713,15.9782,10.4518,12.8629,7.2957,0.170836,0.552704,2.31131,0.160787
47.6938,2.61433,14.2324,11.6883,12.1127,7.87326,0.181691,0.827702,2.20048,0.323006
49.2865,1.28371,15.2631,10.322,12.7361,8.17736,0.171836,0.373995,2.06203,0.10108
49.438,1.82435,14.8354,10.1054,11.1266,8.23967,0.170407,0.84201,2.92699,0.33079
48.764,0.70381,14.3778,10.4945,11.9648,11.5626,0.160871,0.061332,1.85001,0.0603265
47.0684,1.52191,16.1262,11.8804,12.397,8.05302,0.18142,0.231814,2.31814,0.221735
46.7582,0.403088,14.7127,8.92237,12.1934,15.4181,0.141081,0.0171312,1.42088,0.0131003
48.8022,0.449225,14.7019,7.32177,13.8851,13.1705,0.122516,0.0183774,1.47019,0.0581951
46.6258,0.478747,15.9235,8.35332,13.6339,13.3216,0.135298,0.0197743,1.48828,0.0197743
51.0789,1.16088,17.0599,7.07578,13.7287,7.58108,0.171609,0.0928707,1.8877,0.162524
47.0658,0.551945,15.9562,10.294,13.046,11.2396,0.160566,0.0250884,1.60566,0.0551945
46.9775,0.469775,16.3921,9.35344,12.0942,12.9938,0.149928,0.024988,1.50928,0.0349832
48.1618,0.511719,16.4553,9.11862,13.1442,10.7361,0.140472,0.0290978,1.6355,0.0672259
48.0468,1.07104,16.1157,10.718,12.7124,8.87865,0.170166,0.165161,1.83178,0.290283
48.2287,0.491311,15.3409,8.54391,13.7367,11.9318,0.140375,0.0160428,1.48396,0.0862301
45.9104,0.422859,14.2967,9.33102,10.5715,17.8205,0.151021,0.0422859,1.35919,0.0946398
48.8309,0.709163,14.7911,9.57157,13.778,10.4348,0.151964,0.0769949,1.58042,0.0749687
49.089,0.665272,10.8863,10.9746,10.6847,16.3294,0.171358,0.0302396,1.14911,0.0201597
48.644,0.661959,14.4427,8.86932,14.8439,11.1329,0.160475,0.030089,1.20356,0.0110326
48.7221,0.663023,14.466,8.72284,14.8678,11.1508,0.160733,0.0301374,1.2055,0.0110504
45.4666,2.77896,13.5336,12.5379,11.0456,10.6142,0.220712,0.872815,2.36764,0.561812
46.3696,1.4684,11.3976,10.1477,10.6784,17.3911,0.189794,0.549403,1.52834,0.279696
46.1693,2.58388,15.7236,13.6204,11.2168,7.6014,0.2003,0.390586,2.47371,0.0
46.2497,2.38287,16.0869,13.0706,11.2608,7.77197,0.201086,0.402172,2.43314,0.0
45.924,2.58698,15.2412,13.8374,11.4309,7.7409,0.220596,0.381029,2.48671,0.0
46.1384,2.82849,15.0451,14.4433,10.8325,7.34203,0.220662,0.441324,2.5677,0.0
49.5776,2.14674,14.9361,12.5101,9.89324,7.84776,0.202523,0.151892,2.53154,0.202523
49.2138,2.12303,14.3153,11.8439,11.3835,7.31939,0.262851,0.262851,3.07333,0.202193
54.9039,1.52231,13.1564,9.19592,6.29086,9.93028,0.13106,1.83483,2.80266,0.231875
47.3734,0.543019,15.0637,8.72256,12.7408,13.5654,0.160894,0.0301677,1.32738,0.0402236
46.5257,0.355236,13.6411,8.60292,10.9514,19.132,0.152244,0.0101496,1.1266,0.0304488
49.3767,1.49288,15.1217,11.4226,12.3594,8.4698,0.203113,0.192957,1.96004,0.152335
47.9552,0.776272,14.6368,9.96266,11.5726,13.166,0.17364,0.0612846,1.63426,0.0612846
49.0903,1.6447,14.9126,12.0287,12.1046,7.37106,0.200573,0.200573,2.28653,0.160458
49.2861,0.710954,15.2705,9.56871,12.4667,10.6943,0.180242,0.0801074,1.70228,0.0400537
47.2678,1.18799,14.6384,10.8707,11.5778,12.1819,0.181219,0.0604062,1.9632,0.0704739
47.3446,1.1674,15.6452,10.5492,11.7139,10.9756,0.169622,0.0598667,2.30487,0.0698445
47.1345,1.1746,16.7455,10.831,11.7058,10.1899,0.170668,0.0702751,1.90747,0.0702751
47.768,0.47998,14.7694,8.40378,12.0395,14.7394,0.159993,0.0199992,1.58993,0.0299988
47.7255,1.71127,15.2513,10.9137,12.5193,8.94666,0.190141,0.260194,2.30171,0.180134
47.328,0.38257,13.5208,8.33415,11.467,17.5982,0.161082,0.0100676,1.18798,0.0100676
48.1857,0.882668,15.1458,10.1985,13.5409,9.98017,0.170515,0.030091,1.80546,0.0601819
45.7148,2.27422,14.557,10.7545,11.862,11.5013,0.190353,0.691282,2.00371,0.450836
49.4938,1.59131,14.5972,11.3355,12.4245,8.00755,0.193813,0.183613,2.04014,0.132609
49.2634,1.80032,14.0855,12.5821,12.1829,7.37518,0.22504,0.173895,2.15834,0.153437
49.2929,2.07678,13.8961,12.8976,11.7582,7.08547,0.223966,0.173065,2.4229,0.173065
49.4692,1.7856,14.5384,11.8767,12.0934,7.2337,0.2232,0.172473,2.44505,0.162327
49.0779,1.78727,14.6165,12.1261,11.8124,7.77563,0.205433,0.205433,2.24949,0.143803
48.7857,1.81065,14.6581,11.9903,12.2371,7.61896,0.213616,0.172927,2.34977,0.162755
48.5174,1.76018,16.0872,11.6023,11.3183,8.0436,0.194438,0.245606,2.04672,0.184204
48.7428,1.89645,14.7076,11.0283,13.0129,7.83799,0.181575,0.20175,2.20916,0.181575
48.6506,0.634179,14.878,9.1211,13.0963,12.291,0.161061,0.060398,1.64081,0.0704644
48.8335,0.665028,16.4108,8.08289,13.587,10.5791,0.163699,0.0409248,1.58584,0.051156
48.7742,0.658153,16.3728,8.08134,13.4263,10.814,0.162007,0.0506272,1.60994,0.0506272
48.7708,0.636536,16.7015,7.95493,13.539,10.5382,0.151556,0.040415,1.6166,0.0505187
48.5126,1.07148,16.2253,8.84235,12.1537,10.8679,0.173478,0.122455,1.96949,0.0612276
49.1558,0.882128,15.8783,8.6034,13.3637,10.038,0.17237,0.0608364,1.80481,0.0405576
49.4456,1.37602,15.2374,9.75947,12.8192,8.83283,0.192238,0.161885,2.08426,0.0910601
47.4464,1.85067,14.2258,11.0253,11.1447,11.887,0.193202,0.172865,1.87101,0.183034
47.5473,2.11617,14.8029,11.7651,11.8996,9.24162,0.204461,0.204461,2.03438,0.184014
48.7886,2.18715,15.1167,10.7644,12.6956,7.6601,0.203455,0.193283,2.1668,0.223801
47.5483,1.70141,14.7455,10.4431,11.2111,12.0213,0.192421,0.141784,1.85332,0.141784
48.6347,1.99474,15.413,10.5657,11.8142,9.00718,0.205643,0.174797,2.02559,0.164515
49.2165,0.901476,15.5884,9.12314,12.6612,10.3214,0.19245,0.0911605,1.86373,0.0405158
49.8275,0.997365,15.4083,9.51458,13.0675,8.95593,0.183189,0.101772,1.8726,0.0712404
49.233,0.7724,17.8154,7.75337,13.8631,8.51646,0.150468,0.0501558,1.78555,0.060187
50.0031,1.0033,15.1205,9.42896,13.3875,8.71557,0.182419,0.0709407,2.01674,0.0709407
49.7307,0.982259,15.3111,9.34863,13.377,9.01248,0.192401,0.0607583,1.91389,0.0708847
49.3668,0.832596,16.7027,8.41446,13.6769,8.90471,0.162458,0.0609216,1.8175,0.0609216
49.6757,0.85228,16.7919,8.20745,13.7887,8.5025,0.172485,0.0507309,1.92778,0.0304386
49.996,0.964553,15.4228,9.13108,13.343,8.90202,0.180854,0.070332,1.91906,0.070332
49.4762,0.750254,17.3978,7.98235,14.0115,8.35418,0.162217,0.0405543,1.77425,0.0506928
49.3842,0.709542,15.7012,8.50957,13.0961,10.6431,0.172317,0.0506816,1.71304,0.0202726
49.2751,0.669031,15.8337,8.37318,13.1982,10.7248,0.172326,0.0506842,1.69285,0.0101368
49.3854,0.699137,15.8471,8.52453,13.1316,10.406,0.182384,0.0506621,1.75291,0.0202648
50.2846,0.862254,15.6727,9.75753,11.8991,9.0283,0.192739,0.12173,2.14042,0.0405767
49.4648,0.788204,16.1279,8.35613,14.9456,8.22562,0.151578,0.0505259,1.80883,0.0808414
49.1135,0.787917,16.3846,8.11677,15.1927,8.22262,0.161624,0.040406,1.89908,0.080812
49.2743,0.99278,13.514,10.3459,15.1044,8.43863,0.192478,0.0607825,1.9653,0.111434
49.8204,0.931034,14.087,9.77065,14.7852,8.41979,0.182159,0.0505997,1.83171,0.121439
49.5903,0.968797,15.4705,9.04413,13.5531,9.27421,0.191741,0.0605498,1.78622,0.0605498
50.1661,0.920943,15.5751,9.9804,11.9723,9.17906,0.202405,0.131563,1.8014,0.0708417
50.7853,0.758593,16.7902,8.01807,13.6547,8.55693,0.151719,0.0505729,1.16318,0.070802
48.664,0.90547,15.1817,9.4329,14.397,8.64221,0.171033,0.0,1.95179,0.65395
50.6103,0.939496,16.0123,10.3189,12.2747,7.38322,0.194026,0.153179,2.00154,0.112331
50.1713,1.06338,15.5659,10.4431,12.4973,7.69685,0.192421,0.141784,2.11663,0.111402
49.355,1.06347,15.6178,10.8814,12.4173,8.133,0.202565,0.151924,2.07629,0.101283
49.8693,0.899183,16.3672,10.6272,12.4976,7.31471,0.19196,0.151548,1.9196,0.161651
48.5069,0.930685,15.7205,9.33917,12.888,10.3488,0.171974,0.0910452,1.92207,0.0809291
49.0628,0.839631,15.1639,9.23894,12.4023,11.2187,0.161857,0.0708122,1.78042,0.0606962
49.4529,0.963499,15.4261,9.29925,12.8805,9.70598,0.182558,0.0912789,1.95742,0.0405684
49.4651,0.870294,16.9303,8.38636,13.783,8.42971,0.172035,0.0505985,1.85191,0.0607182
49.4522,0.812857,17.4866,8.0455,13.971,8.22002,0.162571,0.0508036,1.74764,0.0508036
49.4439,0.831161,17.647,8.12634,13.9574,7.9163,0.162178,0.0506805,1.80423,0.0608166
49.91,0.97109,14.8799,9.19297,14.3236,8.46669,0.182079,0.0505776,1.94218,0.0809242
49.3431,0.962347,15.2963,9.39752,12.6523,10.0793,0.192469,0.0911698,1.94495,0.0405199
48.8043,1.07284,16.3963,9.79005,14.0583,7.25688,0.182181,0.121454,2.20641,0.111333
49.1514,0.66285,14.9945,9.48077,12.4234,11.2383,0.170734,0.0803455,1.74751,0.0502159
49.3439,0.711209,15.1658,9.54623,12.4111,10.6882,0.180307,0.0801362,1.84313,0.0300511
49.3773,0.677493,14.8251,9.43509,12.2547,11.3779,0.179336,0.069742,1.7834,0.0199263
47.7172,0.613435,13.2341,9.34232,11.6452,15.7582,0.160901,0.0502816,1.43805,0.0402253
48.4313,0.659472,13.719,9.26259,12.44,13.719,0.169864,0.04996,1.50879,0.039968
48.9201,0.75339,14.5555,9.5329,13.2195,11.1401,0.170768,0.050226,1.60723,0.050226
48.9364,0.614981,14.5982,8.98276,12.9549,12.1686,0.171388,0.0504083,1.51225,0.0100817
48.6251,0.652348,13.6792,9.15295,12.6255,13.4585,0.170614,0.0501807,1.57567,0.0100361
48.5625,0.572979,13.2992,8.75553,12.877,14.3546,0.160836,0.0301568,1.35706,0.0301568
48.12,0.76,13.87,9.63,11.95,13.83,0.17,0.05,1.57,0.05
48.6522,0.751578,14.27,9.56008,12.6065,12.2658,0.170358,0.0501052,1.66349,0.010021
52.273,0.558472,2.2674,9.9408,12.5433,20.8533,0.178711,0.0111694,1.34033,0.0335083
46.3265,0.422705,11.1111,8.89694,10.2959,21.6486,0.161031,0.0100644,1.10709,0.0201288
46.678,0.461662,11.6821,8.90205,10.7086,20.1927,0.160578,0.0100361,1.17423,0.0301084
48.3265,1.00513,14.7754,10.4835,12.3329,10.9559,0.180923,0.0703588,1.79918,0.0703588
47.8335,0.79605,14.7118,9.94559,12.2128,12.5756,0.171302,0.0403063,1.66264,0.0503829
48.3102,0.774492,15.7614,9.40455,13.1161,10.6417,0.170992,0.030175,1.74009,0.0502917
47.8078,0.74245,14.5079,9.39099,11.9896,13.635,0.170563,0.0300993,1.70563,0.0200662
48.3861,0.761828,15.0662,9.46271,12.6704,11.6981,0.170409,0.0400962,1.72414,0.0200481
48.2029,0.76877,14.976,9.45487,12.4002,12.1605,0.169728,0.0399361,1.80711,0.0199681
49.2405,0.694095,15.1494,9.6268,12.4535,10.7937,0.171009,0.0804748,1.74027,0.0502968
49.2174,0.687868,15.1032,9.53046,12.3218,11.0956,0.169475,0.0797528,1.74459,0.0498455
49.1519,0.642377,15.3267,9.30443,12.3858,11.1412,0.170631,0.0802971,1.74646,0.0501857
49.1514,0.66285,14.9945,9.48077,12.4234,11.2383,0.170734,0.0803455,1.74751,0.0502159
49.3439,0.711209,15.1658,9.54623,12.4111,10.6882,0.180307,0.0801362,1.84313,0.0300511
49.3773,0.677493,14.8251,9.43509,12.2547,11.3779,0.179336,0.069742,1.7834,0.0199263
48.757,0.681636,15.9082,9.31235,13.1014,10.2947,0.170409,0.0601443,1.66399,0.0501203
48.7751,0.677156,16.0127,9.22127,13.1249,10.2171,0.169289,0.0597491,1.69289,0.0497909
48.8186,0.690829,15.859,9.39127,13.1057,10.1922,0.170204,0.0600721,1.66199,0.0500601
48.5244,0.632403,16.1012,9.13471,12.8689,10.8111,0.170648,0.0602289,1.64626,0.0501907
48.9713,0.695756,15.9527,9.38277,13.0703,9.88967,0.168969,0.0695756,1.74933,0.0496968
48.3008,0.804343,14.3676,9.93364,12.2763,12.3266,0.170923,0.0603258,1.70923,0.0502715
48.5223,0.713711,13.9727,9.43908,12.8066,12.696,0.170889,0.0502614,1.57821,0.0502614
48.1279,0.70703,14.3398,9.40052,12.3979,13.2045,0.169289,0.0497909,1.55348,0.0497909
48.5066,0.719209,13.8248,9.34972,12.5762,13.2554,0.169813,0.0499451,1.50834,0.039956
47.7172,0.613435,13.2341,9.34232,11.6452,15.7582,0.160901,0.0502816,1.43805,0.0402253
48.4446,0.669423,14.2056,9.09628,12.5517,13.231,0.157511,0.0492223,1.54558,0.0492223
48.4313,0.659472,13.719,9.26259,12.44,13.719,0.169864,0.04996,1.50879,0.039968
48.7917,0.671814,14.6596,9.32518,12.8748,11.8319,0.17046,0.0501354,1.57425,0.0501354
48.9201,0.75339,14.5555,9.5329,13.2195,11.1401,0.170768,0.050226,1.60723,0.050226
48.9364,0.614981,14.5982,8.98276,12.9549,12.1686,0.171388,0.0504083,1.51225,0.0100817
48.6251,0.652348,13.6792,9.15295,12.6255,13.4585,0.170614,0.0501807,1.57567,0.0100361
49.9146,0.924344,15.2818,11.1122,11.9763,8.38943,0.200944,0.130614,1.98935,0.0803778
48.3535,0.690622,14.1928,9.42849,12.4912,13.0017,0.170153,0.050045,1.58142,0.040036
48.5625,0.572979,13.2992,8.75553,12.877,14.3546,0.160836,0.0301568,1.35706,0.0301568
49.3876,0.740814,15.9522,9.57132,12.5444,9.71948,0.177795,0.0691426,1.77795,0.0592651
49.3547,0.74037,15.6878,9.83492,12.8564,9.45473,0.18009,0.08004,1.76088,0.050025
50.2392,0.987478,14.9649,11.3509,11.9821,8.00163,0.213784,0.142523,2.03604,0.0814415
48.12,0.76,13.87,9.63,11.95,13.83,0.17,0.05,1.57,0.05
49.3372,0.753163,15.5453,9.75095,12.8239,9.73087,0.180759,0.0702952,1.78751,0.0200844
49.5017,0.744991,15.5643,9.74529,12.8964,9.4332,0.181214,0.0704722,1.84234,0.0201349
48.6522,0.751578,14.27,9.56008,12.6065,12.2658,0.170358,0.0501052,1.66349,0.010021
49.6984,1.13591,15.1689,11.2887,12.4447,7.7302,0.201045,0.120627,2.13108,0.0804182
49.4384,1.02286,16.6566,10.3089,12.7056,7.44083,0.190533,0.100281,2.06578,0.0701966
49.7691,1.14458,14.8896,11.2149,12.2791,8.10241,0.210843,0.120482,2.21888,0.0502008
48.7215,0.89241,15.4317,10.0371,12.5338,10.2176,0.190514,0.0902437,1.84498,0.0401083
49.3051,0.986908,15.2467,10.4632,12.9305,8.86203,0.181269,0.100705,1.85297,0.0704935
48.8115,0.765788,17.6629,8.54301,13.7444,8.44356,0.14918,0.0497265,1.77026,0.0596718
49.4835,0.992879,14.9634,10.3701,13.2484,8.62501,0.180524,0.0702036,1.99579,0.0702036
49.2183,0.972139,15.1533,10.2826,13.2391,8.91962,0.190419,0.0601323,1.89417,0.0701543
48.9086,0.824867,16.5476,9.26466,13.5499,8.82205,0.16095,0.0603561,1.80062,0.0603561
49.2258,0.844561,16.6399,9.03881,13.6638,8.4255,0.170923,0.0502715,1.91032,0.0301629
49.0403,0.743644,17.2445,8.79309,13.8881,8.28057,0.160788,0.040197,1.75862,0.0502462
49.4927,0.954844,15.2676,10.0458,13.2087,8.81241,0.179033,0.069624,1.89974,0.069624
48.9206,0.702882,15.5538,9.36841,12.9732,10.5432,0.1707,0.0502058,1.69696,0.0200823
48.8199,0.66285,15.6875,9.21964,13.0762,10.6257,0.170734,0.0502159,1.67721,0.0100432
48.921,0.692562,15.6981,9.38472,13.0081,10.3081,0.180668,0.0501857,1.73642,0.0200743
49.0074,0.862242,16.7736,9.23401,13.6555,8.35171,0.170443,0.0501303,1.83477,0.0601564
49.0131,0.805639,17.3313,8.86203,13.8469,8.14703,0.161128,0.0503525,1.73212,0.0503525
49.0005,0.823707,17.4887,8.95028,13.8322,7.8453,0.160723,0.050226,1.78805,0.0602712
47.021,0.502361,12.0868,8.94203,11.283,18.7582,0.160756,0.0100472,1.20567,0.0301417
46.3265,0.422705,11.1111,8.89694,10.2959,21.6486,0.161031,0.0100644,1.10709,0.0201288
46.678,0.461662,11.6821,8.90205,10.7086,20.1927,0.160578,0.0100361,1.17423,0.0301084
46.6633,0.46301,11.6558,8.84751,10.7197,20.2315,0.161047,0.0100654,1.22798,0.0201309
48.8062,0.832665,15.4494,9.90169,13.132,9.84149,0.170546,0.0501605,1.76565,0.0501605
48.2506,0.781955,15.4586,9.55388,12.7519,11.2381,0.170426,0.0401003,1.70426,0.0501253
48.8335,0.854787,15.3962,10.0764,13.0933,9.68423,0.170957,0.0502816,1.77997,0.0603379
47.6684,2.11321,15.0814,12.0251,12.253,8.38414,0.200007,0.167683,1.89906,0.208088
47.523,1.92609,15.0221,11.6778,11.6592,9.55494,0.190293,0.204389,2.04389,0.198348
49.1155,0.79617,15.7929,9.61214,13.1524,9.42753,0.172688,0.0752998,1.79716,0.0582318
48.8979,0.749559,15.9899,9.40422,13.1047,9.8159,0.168474,0.0716268,1.73518,0.0625473
49.324,1.0867,15.0125,10.5568,13.0605,8.57283,0.187153,0.116719,1.97215,0.110682
50.0941,1.1141,16.8019,9.70797,12.619,7.02846,0.178979,0.236293,2.07133,0.147809
51.7177,1.19967,14.6817,10.6318,11.6347,7.17994,0.198102,0.34693,2.25253,0.156873
49.4075,1.49367,15.0772,11.1729,12.658,7.57876,0.194739,0.146556,2.14815,0.122465
49.5105,1.01671,15.2757,11.1351,12.4052,8.35044,0.199728,0.101369,1.91699,0.0883219
48.9177,0.815463,16.0267,9.8076,13.1806,9.15377,0.177626,0.0756927,1.76616,0.0787204
49.0155,0.809874,15.442,10.4052,13.1453,9.18663,0.186352,0.0584237,1.69227,0.0584237
49.5995,1.52691,14.1425,11.8294,12.5734,7.72508,0.208215,0.170998,2.08215,0.141828
50.2224,1.45463,14.7391,10.9347,13.0856,7.07028,0.197806,0.151144,2.00849,0.135928
49.7032,0.690991,15.5949,9.38496,13.6794,9.00594,0.174503,0.0531531,1.6648,0.0481387
48.6972,1.43836,15.132,10.9867,12.3127,9.0628,0.185562,0.119949,1.92738,0.137377
50.7202,1.51792,16.0498,10.6354,11.2461,7.41547,0.170023,0.226356,1.8846,0.134175
49.9549,1.18322,14.4884,11.0903,12.7378,8.1095,0.201228,0.135829,2.00222,0.0965896
49.9054,1.1987,14.6205,11.1672,12.5722,8.07204,0.198774,0.124108,2.04828,0.0928285
49.9824,1.03857,16.3751,9.77148,13.1082,7.30024,0.174439,0.155281,1.99647,0.0978071
49.1071,1.19813,15.1433,10.6263,12.9713,8.66774,0.184871,0.107084,1.87902,0.115166
48.8611,0.730155,16.0996,9.40757,13.2472,9.73205,0.167725,0.0602604,1.63707,0.0572474
48.8055,0.971062,15.5955,10.1455,13.2335,8.96365,0.17362,0.0787348,1.94818,0.0847913
